Outlier Threshold,Factor,Factor Outlier Count,Total Outlier,Factor Outlier Count (% of Outliers),Total count of Factor,Factor Outlier Count (% of Total count of Factor)
2,US_SP_Global_US_Manufacturing_PMI,3,195,1.54,201,1.49
2,US_ISM_Manufacturing,1,195,0.51,96,1.04
3,US_Change_in_Nonfarm_Payrolls,22,72,30.56,150,14.67
3,US_Unemployment_Rate,22,72,30.56,150,14.67
3,CA_Net_Change_in_Employment,21,72,29.17,150,14
3,CA_Unemployment_Rate,21,72,29.17,150,14
3,US_holiday,5,72,6.94,55,9.09
3,CA_holiday,4,72,5.56,53,7.55
3,US_CPI_YoY,10,72,13.89,150,6.67
3,CA_Quarterly_GDP_Annualized,3,72,4.17,47,6.38
3,US_Trade_Balance,8,72,11.11,150,5.33
3,US_Personal_Income,5,72,6.94,119,4.2
3,US_Personal_Spending,5,72,6.94,119,4.2
3,US_U_of_Mich_Sentiment,11,72,15.28,298,3.69
3,US_Housing_Starts,5,72,6.94,148,3.38
3,US_MNI_Chicago_PMI,4,72,5.56,130,3.08
3,CA_CPI_YoY,4,72,5.56,149,2.68
3,US_Factory_Orders,3,72,4.17,126,2.38
3,US_Leading_Index,3,72,4.17,144,2.08
3,CA_Bank_of_Canada_Rate_Decision,2,72,2.78,102,1.96
3,CA_CB,2,72,2.78,102,1.96
3,US_New_Home_Sales,2,72,2.78,132,1.52
3,US_Durable_Goods_Orders,3,72,4.17,210,1.43
3,US_ADP_Employment_Change,2,72,2.78,149,1.34
3,US_Conf_Board_Consumer_Confidence,2,72,2.78,149,1.34
3,US_Initial_Jobless_Claims,8,72,11.11,650,1.23
3,US_MBA_Mortgage_Applications,6,72,8.33,650,0.92
3,US_SP_Global_US_Manufacturing_PMI,1,72,1.39,201,0.5
3,US_FOMC_Rate_Decision_Upper_Bound,0,72,0,100,0
3,US_GDP_Annualized_QoQ,0,72,0,147,0
3,US_Existing_Home_Sales,0,72,0,126,0
3,US_ISM_Manufacturing,0,72,0,96,0
3,CA_SP_Global_Canada_Manufacturing_PMI,0,72,0,27,0
3,US_CB,0,72,0,100,0
3,US_Empire_Manufacturing,0,72,0,97,0
4,CA_Net_Change_in_Employment,10,23,43.48,150,6.67
4,CA_Unemployment_Rate,10,23,43.48,150,6.67
4,US_Unemployment_Rate,10,23,43.48,150,6.67
4,US_Change_in_Nonfarm_Payrolls,10,23,43.48,150,6.67
4,US_CPI_YoY,4,23,17.39,150,2.67
4,US_Trade_Balance,3,23,13.04,150,2
4,US_Factory_Orders,1,23,4.35,126,0.79
4,US_Conf_Board_Consumer_Confidence,1,23,4.35,149,0.67
4,US_ADP_Employment_Change,1,23,4.35,149,0.67
4,CA_CPI_YoY,1,23,4.35,149,0.67
4,US_Durable_Goods_Orders,1,23,4.35,210,0.48
4,US_U_of_Mich_Sentiment,1,23,4.35,298,0.34
4,US_MBA_Mortgage_Applications,2,23,8.7,650,0.31
4,US_Initial_Jobless_Claims,2,23,8.7,650,0.31
4,US_FOMC_Rate_Decision_Upper_Bound,0,23,0,100,0
4,US_CB,0,23,0,100,0
4,CA_CB,0,23,0,102,0
4,US_SP_Global_US_Manufacturing_PMI,0,23,0,201,0
4,US_ISM_Manufacturing,0,23,0,96,0
4,US_Empire_Manufacturing,0,23,0,97,0
4,CA_holiday,0,23,0,53,0
4,US_Housing_Starts,0,23,0,148,0
4,US_Existing_Home_Sales,0,23,0,126,0
4,US_MNI_Chicago_PMI,0,23,0,130,0
4,US_GDP_Annualized_QoQ,0,23,0,147,0
4,US_holiday,0,23,0,55,0
4,US_New_Home_Sales,0,23,0,132,0
4,CA_Bank_of_Canada_Rate_Decision,0,23,0,102,0
4,US_Personal_Spending,0,23,0,119,0
4,US_Personal_Income,0,23,0,119,0
4,CA_SP_Global_Canada_Manufacturing_PMI,0,23,0,27,0
4,US_Leading_Index,0,23,0,144,0
4,CA_Quarterly_GDP_Annualized,0,23,0,47,0
